lot,start_year,start_week,start_day,assyin_entity_code,original_entity_code,package_type,cust_assy_lot,start_date,flowtype,order_type,cust_code,package_code,product_no,original_start_qty,bom_no,bom_rev,last_oper,assy_pack_type,automotive_flag,wafer_size,die_used,size_type,cancel_flag
DLIPR3153.1,2024,42,2,120,120,QFN,PAXF59.00,10/14/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,54000,DLG0170P,B,SFG2000,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3153.2,2024,42,2,120,120,QFN,PAXF59.00,10/14/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,40245,DLG0170P,B,DLIPR3153.1,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3154.1,2024,42,3,120,120,QFN,PAXF83.00,10/15/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,54000,DLG0170P,B,SFG2000,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3154.2,2024,42,3,120,120,QFN,PAXF83.00,10/15/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,40259,DLG0170P,B,DLIPR3154.1,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3155.1,2024,42,4,120,120,QFN,PAXF83.30,10/16/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,54000,DLG0170P,B,SFG2000,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3155.2,2024,42,4,120,120,QFN,PAXF83.30,10/16/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,40244,DLG0170P,B,DLIPR3155.1,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3156.1,2024,42,5,120,120,QFN,PAXF83.31,10/17/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,54000,DLG0170P,B,SFG2000,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3156.2,2024,42,5,120,120,QFN,PAXF83.31,10/17/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,40256,DLG0170P,B,DLIPR3156.1,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3157.1,2024,42,6,120,120,QFN,PAXF83.32,10/18/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,54000,DLG0170P,B,SFG2000,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3157.2,2024,42,6,120,120,QFN,PAXF83.32,10/18/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,40263,DLG0170P,B,DLIPR3157.1,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3158.1,2024,42,7,120,120,QFN,PAXF83.33,10/19/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,54000,DLG0170P,B,SFG2000,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3158.2,2024,42,7,120,120,QFN,PAXF83.33,10/19/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,40252,DLG0170P,B,DLIPR3158.1,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3257.1,2024,43,1,120,120,QFN,PB7C47.00,10/20/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,54000,DLG0170P,C,SFG2000,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3257.2,2024,43,1,120,120,QFN,PB7C47.00,10/20/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,40229,DLG0170P,C,DLIPR3257.1,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3258.1,2024,43,2,120,120,QFN,PB7C47.30,10/21/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,54000,DLG0170P,C,SFG2000,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3258.2,2024,43,2,120,120,QFN,PB7C47.30,10/21/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,40235,DLG0170P,C,DLIPR3258.1,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3259.1,2024,43,3,120,120,QFN,PB7C47.31,10/22/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,54000,DLG0170P,C,SFG2000,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3259.2,2024,43,3,120,120,QFN,PB7C47.31,10/22/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,40215,DLG0170P,C,DLIPR3259.1,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3260.1,2024,43,4,120,120,QFN,PB7C47.32,10/23/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,54000,DLG0170P,C,SFG2000,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3260.2,2024,43,4,120,120,QFN,PB7C47.32,10/23/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,40238,DLG0170P,C,DLIPR3260.1,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3261.1,2024,43,5,120,120,QFN,PB7C47.33,10/24/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,54000,DLG0170P,C,SFG2000,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3261.2,2024,43,5,120,120,QFN,PB7C47.33,10/24/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,40248,DLG0170P,C,DLIPR3261.1,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3262.1,2024,43,6,120,120,QFN,PB7C48.30,10/25/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,54000,DLG0170P,C,SFG2000,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3262.2,2024,43,6,120,120,QFN,PB7C48.30,10/25/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,40226,DLG0170P,C,DLIPR3262.1,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3263.1,2024,43,7,120,120,QFN,PB7C48.31,10/26/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,54000,DLG0170P,C,SFG2000,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3263.2,2024,43,7,120,120,QFN,PB7C48.31,10/26/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AFN0-FXAMMAA,40238,DLG0170P,C,DLIPR3263.1,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3440.1,2024,44,3,120,120,QFN,PBEM96.00,10/29/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AHN0-FXAMMAA,54000,DLG0171P,B,SEAL-GREEN,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3440.2,2024,44,3,120,120,QFN,PBEM96.00,10/29/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AHN0-FXAMMAA,40216,DLG0171P,B,SEAL-GREEN,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3441.2,2024,44,4,120,120,QFN,PBEM96.30,10/30/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AHN0-FXAMMAA,40240,DLG0171P,B,SEAL-GREEN,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3441.1,2024,44,4,120,120,QFN,PBEM96.30,10/30/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AHN0-FXAMMAA,54000,DLG0171P,B,SEAL-GREEN,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3442.2,2024,44,5,120,120,QFN,PBEM96.31,10/31/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AHN0-FXAMMAA,40241,DLG0171P,B,FC-F-IN-MAP-CS1,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3442.1,2024,44,5,120,120,QFN,PBEM96.31,10/31/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D2632AHN0-FXAMMAA,54000,DLG0171P,B,SEAL-GREEN,FILM FRAME,N,12,1,67.6 X 80.9,
DLIPR3101.2,2024,40,5,120,120,QFN,7DX495.000,10/3/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D3081ABQ0-FXAMMAA,35312,DLG0175P,A,DLIPR3101.1,FILM FRAME,N,12,1,68.3 X 84.5,
DLIPR3101.1,2024,40,5,120,120,QFN,7DX495.000,10/3/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D3081ABQ0-FXAMMAA,54000,DLG0175P,A,SFG2000,FILM FRAME,N,12,1,68.3 X 84.5,
DLIPR3102.2,2024,40,6,120,120,QFN,7DX495.30,10/4/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D3081ABQ0-FXAMMAA,35315,DLG0175P,A,DLIPR3102.1,FILM FRAME,N,12,1,68.3 X 84.5,
DLIPR3102.1,2024,40,6,120,120,QFN,7DX495.30,10/4/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D3081ABQ0-FXAMMAA,54000,DLG0175P,A,SFG2000,FILM FRAME,N,12,1,68.3 X 84.5,
DLIPR3103.2,2024,40,7,120,120,QFN,7DX495.31,10/5/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D3081ABQ0-FXAMMAA,35312,DLG0175P,A,DLIPR3103.1,FILM FRAME,N,12,1,68.3 X 84.5,
DLIPR3103.1,2024,40,7,120,120,QFN,7DX495.31,10/5/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D3081ABQ0-FXAMMAA,54000,DLG0175P,A,SFG2000,FILM FRAME,N,12,1,68.3 X 84.5,
DLIPR3104.2,2024,41,2,120,120,QFN,7DX495.32,10/7/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D3081ABQ0-FXAMMAA,35310,DLG0175P,A,DLIPR3104.1,FILM FRAME,N,12,1,68.3 X 84.5,
DLIPR3104.1,2024,41,2,120,120,QFN,7DX495.32,10/7/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D3081ABQ0-FXAMMAA,54000,DLG0175P,A,SFG2000,FILM FRAME,N,12,1,68.3 X 84.5,
DLIPR3105.2,2024,41,3,120,120,QFN,7DX495.33,10/8/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D3081ABQ0-FXAMMAA,35311,DLG0175P,A,DLIPR3105.1,FILM FRAME,N,12,1,68.3 X 84.5,
DLIPR3105.1,2024,41,3,120,120,QFN,7DX495.33,10/8/2024 19:00,B-A,P,DLG,TH-22F130024CAJ,D3081ABQ0-FXAMMAA,54000,DLG0175P,A,SFG2000,FILM FRAME,N,12,1,68.3 X 84.5,
DLIPR3162.1,2024,41,7,120,120,QFN,GHMC03.1,10/12/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3163.1,2024,41,7,120,120,QFN,GHMC03.30,10/12/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3164.1,2024,41,7,120,120,QFN,GHMC03.31,10/12/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3165.1,2024,41,7,120,120,QFN,GHMC03.32,10/12/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3166.1,2024,41,7,120,120,QFN,GHMT65.1,10/12/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3167.1,2024,41,7,120,120,QFN,GHMT65.30,10/12/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3168.1,2024,41,7,120,120,QFN,GHMT65.31,10/12/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3169.1,2024,41,7,120,120,QFN,GHMT65.32,10/12/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3170.1,2024,41,7,120,120,QFN,GHMT65.33,10/12/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3171.1,2024,41,7,120,120,QFN,GHNF60.1,10/12/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3172.1,2024,41,7,120,120,QFN,GHNF60.30,10/12/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3173.1,2024,41,7,120,120,QFN,GHNF60.31,10/12/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3174.1,2024,41,7,120,120,QFN,GHNF60.32,10/12/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3175.1,2024,41,7,120,120,QFN,GHNF60.33,10/12/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3176.1,2024,41,7,120,120,QFN,GHNF61.1,10/12/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3177.1,2024,41,7,120,120,QFN,GHNF61.30,10/12/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3178.1,2024,41,7,120,120,QFN,GHNF61.31,10/12/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3179.1,2024,41,7,120,120,QFN,GHNF61.32,10/12/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3180.1,2024,41,7,120,120,QFN,GHNF61.33,10/12/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3181.1,2024,41,7,120,120,QFN,GHNF62.33,10/12/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3222.1,2024,42,5,120,120,QFN,GHNF62.1,10/17/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,8704,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3223.1,2024,42,5,120,120,QFN,GHNF62.30,10/17/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3224.1,2024,42,5,120,120,QFN,GHNF62.31,10/17/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3225.1,2024,42,5,120,120,QFN,GHNF62.32,10/17/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3226.1,2024,42,5,120,120,QFN,GHNF63.1,10/17/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,8704,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3227.1,2024,42,5,120,120,QFN,GHNF63.30,10/17/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3228.1,2024,42,5,120,120,QFN,GHNF63.31,10/17/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3229.1,2024,42,5,120,120,QFN,GHNF63.32,10/17/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3230.1,2024,42,5,120,120,QFN,GHNF63.33,10/17/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3231.1,2024,42,5,120,120,QFN,GHNF64.1,10/17/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,8704,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3232.1,2024,42,5,120,120,QFN,GHNF64.30,10/17/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3233.1,2024,42,5,120,120,QFN,GHNF64.31,10/17/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3234.1,2024,42,5,120,120,QFN,GHNF64.32,10/17/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3235.1,2024,42,5,120,120,QFN,GHNF64.33,10/17/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3236.1,2024,42,5,120,120,QFN,GHNF65.1,10/17/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3237.1,2024,42,5,120,120,QFN,GHNF65.30,10/17/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3238.1,2024,42,5,120,120,QFN,GHNF65.31,10/17/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3239.1,2024,42,5,120,120,QFN,GHNF65.32,10/17/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3240.1,2024,42,5,120,120,QFN,GHNF65.33,10/17/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3241.1,2024,42,5,120,120,QFN,GHNF66.33,10/17/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3264.1,2024,43,2,120,120,QFN,GHNF66.1,10/21/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3265.1,2024,43,2,120,120,QFN,GHNF66.30,10/21/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3266.1,2024,43,2,120,120,QFN,GHNF66.31,10/21/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3267.1,2024,43,2,120,120,QFN,GHNF66.32,10/21/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3268.1,2024,43,1,120,120,QFN,GHNF67.1,10/20/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3269.1,2024,43,1,120,120,QFN,GHNF67.30,10/20/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3270.1,2024,43,1,120,120,QFN,GHNF67.31,10/20/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3271.1,2024,43,1,120,120,QFN,GHNF67.32,10/20/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3272.1,2024,43,1,120,120,QFN,GHNF67.33,10/20/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3273.1,2024,43,1,120,120,QFN,GHNF68.1,10/20/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3274.1,2024,43,1,120,120,QFN,GHNF68.30,10/20/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3275.1,2024,43,2,120,120,QFN,GHNF68.31,10/21/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3276.1,2024,43,2,120,120,QFN,GHNF68.32,10/21/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3277.1,2024,43,2,120,120,QFN,GHNF68.33,10/21/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3278.1,2024,43,2,120,120,QFN,GHNF69.1,10/21/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3279.1,2024,43,2,120,120,QFN,GHNF69.30,10/21/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3280.1,2024,43,2,120,120,QFN,GHNF69.31,10/21/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3281.1,2024,43,1,120,120,QFN,GHNF69.32,10/20/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3282.1,2024,43,1,120,120,QFN,GHNF69.33,10/20/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3283.1,2024,43,2,120,120,QFN,GHNF70.33,10/21/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3309.1,2024,43,5,120,120,QFN,GHNK43.33,10/24/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3310.1,2024,43,5,120,120,QFN,GHNK42.33,10/24/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3311.1,2024,43,5,120,120,QFN,GHNK42.32,10/24/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3312.1,2024,43,5,120,120,QFN,GHNK42.31,10/24/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3313.1,2024,43,5,120,120,QFN,GHNK42.30,10/24/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3314.1,2024,43,5,120,120,QFN,GHNK42.1,10/24/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3315.1,2024,43,5,120,120,QFN,GHNK41.33,10/24/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3316.1,2024,43,5,120,120,QFN,GHNK41.32,10/24/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3317.1,2024,43,5,120,120,QFN,GHNK41.31,10/24/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
DLIPR3318.1,2024,43,5,120,120,QFN,GHNK41.30,10/24/2024 19:00,B-A,P,DLG,UQC500E500A040J,D2796BAX0-RQ1MQ02,10880,DLG0152P,H,SFG2000,TRAY,N,8,1,137.1 X 142.4,
